Education,Marital_Status,Income,Recency,NumWebVisitsMonth,Complain,Response,Age,Children,TotalSpending,NumOfTransactions,NumOfAcceptedCmp,CVR,AgeGroup,IncomeGroup,SpendingGroup,TransactionGroup
S3,Bertunangan,63342000.0,48,6,0,1,61,1,1101000,19,1,0.16666666666666666,61-70,60M-70M,1M-1.5M,10-20
D3,Lajang,31859000.0,3,7,0,0,42,1,48000,5,0,0.0,41-50,30M-40M,0-0.5M,0-10
S3,Janda,51569000.0,39,8,0,1,73,1,467000,19,1,0.125,71-80,50M-60M,0-0.5M,10-20
SMA,Lajang,16014000.0,42,3,0,0,43,2,38000,10,0,0.0,41-50,10M-20M,0-0.5M,0-10
S1,Menikah,41120000.0,80,6,0,0,54,2,81000,9,0,0.0,51-60,40M-50M,0-0.5M,0-10
S2,Lajang,39763000.0,9,9,0,1,51,1,167000,10,0,0.1111111111111111,51-60,30M-40M,0-0.5M,0-10
S3,Menikah,38725000.0,52,4,0,0,67,2,45000,7,0,0.0,61-70,30M-40M,0-0.5M,0-10
S1,Menikah,77981000.0,78,5,0,0,50,1,664000,21,0,0.0,41-50,70M-80M,0.5M-1M,20-30
D3,Menikah,62905000.0,68,4,0,0,58,1,622000,20,0,0.0,51-60,60M-70M,0.5M-1M,10-20
D3,Cerai,13533000.0,45,7,0,0,43,1,48000,7,0,0.0,41-50,10M-20M,0-0.5M,0-10
S1,Bertunangan,59481000.0,47,2,0,0,47,1,461000,16,0,0.0,41-50,50M-60M,0-0.5M,10-20
S1,Menikah,72117000.0,34,5,0,0,45,1,1073000,26,0,0.0,41-50,70M-80M,1M-1.5M,20-30
D3,Menikah,21955000.0,81,6,0,0,36,1,55000,8,0,0.0,31-40,20M-30M,0-0.5M,0-10
S1,Menikah,67131000.0,72,6,0,0,66,1,976000,26,0,0.0,61-70,60M-70M,0.5M-1M,20-30
S3,Lajang,36802000.0,23,5,0,0,42,1,20000,5,0,0.0,41-50,30M-40M,0-0.5M,0-10
S2,Menikah,47808000.0,30,7,0,0,47,1,224000,10,1,0.0,41-50,40M-50M,0-0.5M,0-10
S3,Cerai,25509000.0,15,9,0,1,48,1,101000,9,0,0.1111111111111111,41-50,20M-30M,0-0.5M,0-10
S3,Bertunangan,85431000.0,54,0,0,0,70,0,1165000,17,0,0.0,61-70,80M-90M,1M-1.5M,10-20
S1,Menikah,42664000.0,44,6,0,0,55,1,24000,5,0,0.0,51-60,40M-50M,0-0.5M,0-10
S3,Menikah,28973000.0,59,8,0,0,45,0,269000,13,0,0.0,41-50,20M-30M,0-0.5M,10-20
S3,Bertunangan,39435000.0,16,7,0,0,49,1,102000,7,0,0.0,41-50,30M-40M,0-0.5M,0-10
D3,Menikah,65370000.0,1,1,0,0,38,0,461000,19,0,0.0,31-40,60M-70M,0-0.5M,10-20
SMA,Lajang,20194000.0,64,6,0,0,43,1,47000,7,0,0.0,41-50,20M-30M,0-0.5M,0-10
S3,Lajang,42473000.0,72,5,0,0,46,2,144000,10,0,0.0,41-50,40M-50M,0-0.5M,0-10
S1,Menikah,64590000.0,98,6,0,0,54,0,1338000,24,0,0.0,51-60,60M-70M,1M-1.5M,20-30
S1,Bertunangan,71232000.0,91,7,0,0,63,1,917000,25,0,0.0,61-70,70M-80M,0.5M-1M,20-30
S1,Bertunangan,34600000.0,8,8,0,1,51,2,318000,17,0,0.125,51-60,30M-40M,0-0.5M,10-20
S1,Lajang,46904000.0,20,8,0,0,55,2,253000,14,0,0.0,51-60,40M-50M,0-0.5M,10-20
S1,Menikah,49094000.0,6,6,0,0,49,1,502000,20,0,0.0,41-50,40M-50M,0.5M-1M,10-20
S1,Bertunangan,36075000.0,54,6,0,0,39,1,119000,7,0,0.0,31-40,30M-40M,0-0.5M,0-10
D3,Bertunangan,60839000.0,72,8,0,0,43,2,1250000,29,0,0.0,41-50,60M-70M,1M-1.5M,20-30
D3,Bertunangan,82122000.0,89,1,0,0,60,0,1382000,26,1,0.0,51-60,80M-90M,1M-1.5M,20-30
S1,Bertunangan,34074000.0,69,6,0,0,70,2,255000,14,1,0.0,61-70,30M-40M,0-0.5M,10-20
S2,Menikah,28520000.0,55,6,0,0,62,2,43000,5,0,0.0,61-70,20M-30M,0-0.5M,0-10
S1,Lajang,62535000.0,13,3,0,0,67,1,398000,14,0,0.0,61-70,60M-70M,0-0.5M,10-20
S2,Lajang,36273000.0,80,6,0,0,45,1,76000,8,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Bertunangan,63404000.0,97,4,0,0,58,2,902000,15,1,0.0,51-60,60M-70M,0.5M-1M,10-20
S1,Bertunangan,78416000.0,99,3,0,0,46,1,1179000,26,0,0.0,41-50,70M-80M,1M-1.5M,20-30
S1,Bertunangan,75702000.0,87,6,0,0,48,1,1921000,29,1,0.0,41-50,70M-80M,1.5M-2M,20-30
S2,Bertunangan,59385000.0,85,5,0,0,71,2,185000,10,0,0.0,71-80,50M-60M,0-0.5M,0-10
S1,Menikah,44689000.0,82,7,0,0,71,2,34000,6,1,0.0,71-80,40M-50M,0-0.5M,0-10
S3,Lajang,7144000.0,92,0,0,0,56,2,416000,25,0,0.0,51-60,0M-10M,0-0.5M,20-30
S1,Menikah,90369000.0,2,1,0,1,66,0,1588000,17,0,1.0,61-70,90M-100M,1.5M-2M,10-20
S3,Lajang,63159000.0,74,3,0,0,48,0,1797000,17,1,0.0,41-50,60M-70M,1.5M-2M,10-20
S3,Lajang,46757000.0,71,9,0,0,59,1,1143000,21,0,0.0,51-60,40M-50M,1M-1.5M,20-30
S2,Menikah,79734000.0,72,1,0,0,53,0,914000,14,1,0.0,51-60,70M-80M,0.5M-1M,10-20
S1,Bertunangan,63207000.0,68,7,0,0,30,0,1502000,12,1,0.0,20-30,60M-70M,1.5M-2M,10-20
S1,Cerai,72071000.0,4,2,0,0,68,1,1338000,20,0,0.0,61-70,70M-80M,1M-1.5M,10-20
S3,Bertunangan,21840000.0,80,9,0,0,39,1,27000,5,0,0.0,31-40,20M-30M,0-0.5M,0-10
D3,Bertunangan,58582000.0,15,5,0,0,40,1,763000,22,1,0.0,31-40,50M-60M,0.5M-1M,20-30
S1,Lajang,72282000.0,70,7,0,1,71,0,1331000,22,0,0.14285714285714285,71-80,70M-80M,1M-1.5M,20-30
S1,Menikah,50387000.0,91,5,0,0,66,2,525000,19,0,0.0,61-70,50M-60M,0.5M-1M,10-20
S3,Bertunangan,32583000.0,10,7,0,0,61,2,9000,4,0,0.0,61-70,30M-40M,0-0.5M,0-10
S1,Bertunangan,62568000.0,99,4,0,0,60,1,953000,16,1,0.0,51-60,60M-70M,0.5M-1M,10-20
S2,Cerai,44635000.0,25,7,0,0,51,2,68000,7,0,0.0,51-60,40M-50M,0-0.5M,0-10
S1,Menikah,63967000.0,57,2,0,0,54,1,882000,23,0,0.0,51-60,60M-70M,0.5M-1M,20-30
D3,Bertunangan,52513000.0,84,7,0,0,44,0,1149000,25,0,0.0,41-50,50M-60M,1M-1.5M,20-30
S1,Menikah,25293000.0,51,8,0,0,53,1,37000,5,0,0.0,51-60,20M-30M,0-0.5M,0-10
S3,Janda,54111000.0,97,5,0,0,57,1,388000,15,0,0.0,51-60,50M-60M,0-0.5M,10-20
S1,Bertunangan,78394000.0,13,2,0,1,36,0,1428000,16,0,0.5,31-40,70M-80M,1M-1.5M,10-20
S2,Menikah,80739000.0,92,1,0,0,64,0,1633000,24,0,0.0,61-70,80M-90M,1.5M-2M,20-30
S2,Bertunangan,22669000.0,30,9,0,1,47,1,173000,10,0,0.1111111111111111,41-50,20M-30M,0-0.5M,0-10
S1,Lajang,29236000.0,30,9,0,0,35,1,99000,9,0,0.0,31-40,20M-30M,0-0.5M,0-10
S1,Bertunangan,44911000.0,11,7,0,0,63,1,215000,12,0,0.0,61-70,40M-50M,0-0.5M,10-20
S3,Menikah,54693000.0,72,6,0,0,60,1,929000,31,0,0.0,51-60,50M-60M,0.5M-1M,30-40
S1,Bertunangan,48186000.0,39,7,0,0,48,1,219000,12,0,0.0,41-50,40M-50M,0-0.5M,10-20
S1,Menikah,54809000.0,0,4,0,1,45,2,174000,12,0,0.25,41-50,50M-60M,0-0.5M,10-20
S1,Bertunangan,41580000.0,15,5,0,0,44,2,92000,9,0,0.0,41-50,40M-50M,0-0.5M,0-10
S3,Menikah,80336000.0,12,1,0,0,52,0,1052000,25,0,0.0,51-60,80M-90M,1M-1.5M,20-30
S1,Menikah,47743000.0,56,6,0,0,65,1,275000,14,1,0.0,61-70,40M-50M,0-0.5M,10-20
D3,Menikah,62972000.0,39,6,0,0,67,1,587000,16,0,0.0,61-70,60M-70M,0.5M-1M,10-20
S3,Cerai,57333000.0,55,6,0,1,68,1,1662000,33,0,0.16666666666666666,61-70,50M-60M,1.5M-2M,30-40
S3,Bertunangan,32313000.0,60,9,0,0,40,1,159000,11,0,0.0,31-40,30M-40M,0-0.5M,10-20
S2,Janda,84953000.0,73,2,0,1,69,0,1024000,18,3,0.5,61-70,80M-90M,1M-1.5M,10-20
S2,Cerai,27071000.0,90,6,0,0,54,1,35000,7,0,0.0,51-60,20M-30M,0-0.5M,0-10
S2,Bertunangan,68148000.0,86,2,0,0,65,0,1042000,15,0,0.0,61-70,60M-70M,1M-1.5M,10-20
S2,Bertunangan,65735000.0,37,7,0,0,57,2,395000,19,0,0.0,51-60,60M-70M,0-0.5M,10-20
S3,Menikah,86836000.0,7,5,0,1,47,0,557000,23,3,0.2,41-50,80M-90M,0.5M-1M,20-30
S3,Menikah,4023000.0,29,19,0,0,59,2,9000,15,0,0.0,51-60,0M-10M,0-0.5M,10-20
S1,Menikah,30093000.0,19,7,0,0,32,0,69000,6,0,0.0,31-40,30M-40M,0-0.5M,0-10
S3,Menikah,57705000.0,14,6,0,0,56,1,486000,18,0,0.0,51-60,50M-60M,0-0.5M,10-20
S1,Lajang,25008000.0,72,8,0,0,34,1,34000,6,0,0.0,31-40,20M-30M,0-0.5M,0-10
D3,Lajang,83257000.0,56,6,1,1,27,0,1365000,28,2,0.16666666666666666,20-30,80M-90M,1M-1.5M,20-30
S1,Bertunangan,22280000.0,85,8,0,0,47,1,13000,4,0,0.0,41-50,20M-30M,0-0.5M,0-10
S3,Menikah,72159000.0,62,2,0,0,44,0,1401000,21,0,0.0,41-50,70M-80M,1M-1.5M,20-30
S1,Bertunangan,64260000.0,1,3,0,1,61,0,1574000,14,0,0.3333333333333333,61-70,60M-70M,1.5M-2M,10-20
S3,Lajang,82733000.0,28,4,0,1,38,0,1323000,20,0,0.25,31-40,80M-90M,1M-1.5M,10-20
S2,Cerai,74290000.0,70,6,0,0,51,1,1217000,32,2,0.0,51-60,70M-80M,1M-1.5M,30-40
S2,Lajang,58217000.0,84,6,0,0,71,3,103000,7,0,0.0,71-80,50M-60M,0-0.5M,0-10
S2,Bertunangan,21024000.0,89,7,0,0,46,0,84000,7,0,0.0,41-50,20M-30M,0-0.5M,0-10
S3,Menikah,70116000.0,73,1,0,0,50,0,1536000,23,0,0.0,41-50,70M-80M,1.5M-2M,20-30
S1,Bertunangan,54006000.0,42,7,0,0,37,1,581000,18,0,0.0,31-40,50M-60M,0.5M-1M,10-20
S3,Menikah,69063000.0,16,3,0,0,56,1,928000,14,0,0.0,51-60,60M-70M,0.5M-1M,10-20
D3,Cerai,11448000.0,16,6,0,0,47,0,14000,4,0,0.0,41-50,10M-20M,0-0.5M,0-10
S1,Menikah,70886000.0,65,2,0,0,51,1,960000,14,0,0.0,51-60,70M-80M,0.5M-1M,10-20
S1,Janda,60208000.0,13,7,0,1,49,2,656000,29,1,0.14285714285714285,41-50,60M-70M,0.5M-1M,20-30
S2,Bertunangan,32889000.0,78,5,0,0,54,2,55000,9,0,0.0,51-60,30M-40M,0-0.5M,0-10
S1,Lajang,34738000.0,51,6,0,0,38,1,20000,5,0,0.0,31-40,30M-40M,0-0.5M,0-10
S2,Bertunangan,30538000.0,27,10,0,0,51,1,367000,17,0,0.0,51-60,30M-40M,0-0.5M,10-20
D3,Bertunangan,82326000.0,30,2,0,1,45,0,2257000,22,3,0.5,41-50,80M-90M,2M-2.5M,20-30
S3,Cerai,26642000.0,71,6,0,0,55,1,42000,7,0,0.0,51-60,20M-30M,0-0.5M,0-10
S1,Cerai,69932000.0,97,4,0,0,58,1,1049000,26,0,0.0,51-60,60M-70M,1M-1.5M,20-30
S1,Lajang,44503000.0,83,6,0,0,50,2,48000,7,0,0.0,41-50,40M-50M,0-0.5M,0-10
S3,Lajang,60200000.0,3,6,0,0,74,1,685000,25,0,0.0,71-80,60M-70M,0.5M-1M,20-30
S1,Cerai,49638000.0,71,2,0,0,70,1,39000,5,0,0.0,61-70,40M-50M,0-0.5M,0-10
D3,Lajang,23830000.0,3,7,0,0,35,0,43000,5,0,0.0,31-40,20M-30M,0-0.5M,0-10
S2,Janda,33051000.0,15,9,0,1,63,0,835000,21,0,0.1111111111111111,61-70,30M-40M,0.5M-1M,20-30
S1,Menikah,72905000.0,52,1,0,0,64,0,1515000,20,1,0.0,61-70,70M-80M,1.5M-2M,10-20
S3,Bertunangan,69702000.0,8,4,0,0,71,1,1039000,26,0,0.0,71-80,60M-70M,1M-1.5M,20-30
S1,Cerai,70300000.0,89,8,0,0,47,1,1596000,26,0,0.0,41-50,70M-80M,1.5M-2M,20-30
S3,Menikah,70643000.0,66,6,0,1,38,0,1828000,18,0,0.16666666666666666,31-40,70M-80M,1.5M-2M,10-20
S3,Menikah,30396000.0,22,7,0,1,53,1,34000,6,1,0.14285714285714285,51-60,30M-40M,0-0.5M,0-10
S3,Cerai,50616000.0,56,7,0,0,54,1,149000,10,0,0.0,51-60,50M-60M,0-0.5M,0-10
S2,Lajang,62772000.0,74,2,0,0,53,1,946000,23,1,0.0,51-60,60M-70M,0.5M-1M,20-30
S3,Lajang,30298000.0,48,3,0,0,37,0,28000,6,0,0.0,31-40,30M-40M,0-0.5M,0-10
S1,Lajang,52413000.0,67,7,0,0,38,1,450000,17,0,0.0,31-40,50M-60M,0-0.5M,10-20
S3,Menikah,44155000.0,24,4,0,0,65,2,46000,5,0,0.0,61-70,40M-50M,0-0.5M,0-10
S3,Cerai,86979000.0,67,2,0,1,51,0,1702000,16,1,0.5,51-60,80M-90M,1.5M-2M,10-20
S1,Bertunangan,76532000.0,38,5,0,0,47,2,820000,25,0,0.0,41-50,70M-80M,0.5M-1M,20-30
S1,Menikah,42081000.0,86,6,0,0,40,1,382000,15,1,0.0,31-40,40M-50M,0-0.5M,10-20
S2,Bertunangan,88420000.0,87,1,0,0,33,0,2069000,20,3,0.0,31-40,80M-90M,2M-2.5M,10-20
S1,Menikah,31158000.0,62,8,0,0,37,1,72000,7,0,0.0,31-40,30M-40M,0-0.5M,0-10
S1,Cerai,61671000.0,23,8,0,0,54,1,732000,28,2,0.0,51-60,60M-70M,0.5M-1M,20-30
S1,Lajang,69719000.0,99,1,0,0,48,0,801000,11,0,0.0,41-50,60M-70M,0.5M-1M,10-20
S1,Cerai,49160000.0,29,6,0,0,73,1,236000,12,0,0.0,71-80,40M-50M,0-0.5M,10-20
S3,Lajang,90933000.0,90,1,0,0,68,0,1685000,15,1,0.0,61-70,90M-100M,1.5M-2M,10-20
S3,Lajang,113734000.0,9,1,0,0,77,0,277000,27,0,0.0,71-80,>100M,0-0.5M,20-30
S1,Lajang,22148000.0,16,7,0,0,39,0,49000,5,0,0.0,31-40,20M-30M,0-0.5M,0-10
S2,Menikah,73395000.0,94,2,0,0,35,0,397000,15,0,0.0,31-40,70M-80M,0-0.5M,10-20
S1,Cerai,29819000.0,77,6,0,0,51,1,39000,9,0,0.0,51-60,20M-30M,0-0.5M,0-10
S1,Menikah,45688000.0,20,4,0,0,54,1,306000,14,1,0.0,51-60,40M-50M,0-0.5M,10-20
S3,Menikah,60491000.0,81,5,0,0,51,1,1028000,28,0,0.0,51-60,60M-70M,1M-1.5M,20-30
S1,Bertunangan,33235000.0,71,7,0,0,36,1,70000,7,0,0.0,31-40,30M-40M,0-0.5M,0-10
S1,Menikah,35701000.0,36,6,0,0,63,0,46000,5,0,0.0,61-70,30M-40M,0-0.5M,0-10
S2,Menikah,31535000.0,95,7,0,0,42,1,51000,5,1,0.0,41-50,30M-40M,0-0.5M,0-10
D3,Bertunangan,92556000.0,32,0,0,0,62,0,1263000,21,0,0.0,61-70,90M-100M,1M-1.5M,20-30
S1,Lajang,67384000.0,32,5,0,0,52,1,1490000,22,1,0.0,51-60,60M-70M,1M-1.5M,20-30
S1,Menikah,77870000.0,93,8,0,1,55,1,1815000,18,2,0.125,51-60,70M-80M,1.5M-2M,10-20
S3,Janda,52278000.0,24,8,0,0,59,1,1198000,31,0,0.0,51-60,50M-60M,1M-1.5M,30-40
S1,Lajang,57107000.0,44,8,0,1,54,1,416000,23,2,0.125,51-60,50M-60M,0-0.5M,20-30
S3,Lajang,36038000.0,82,6,0,0,41,1,47000,8,0,0.0,41-50,30M-40M,0-0.5M,0-10
S3,Bertunangan,34230000.0,72,7,0,0,57,2,21000,4,0,0.0,51-60,30M-40M,0-0.5M,0-10
D3,Lajang,31878000.0,7,3,0,0,45,1,70000,6,0,0.0,41-50,30M-40M,0-0.5M,0-10
D3,Menikah,70932000.0,57,3,0,0,50,1,909000,22,0,0.0,41-50,70M-80M,0.5M-1M,20-30
S1,Lajang,91249000.0,84,4,0,1,66,0,1676000,22,4,0.25,61-70,90M-100M,1.5M-2M,20-30
S2,Lajang,77598000.0,53,3,0,0,79,0,1735000,26,1,0.0,71-80,70M-80M,1.5M-2M,20-30
S1,Lajang,80982000.0,48,5,1,0,63,2,1191000,30,0,0.0,61-70,80M-90M,1M-1.5M,20-30
S2,Menikah,22701000.0,2,5,0,0,45,1,24000,5,0,0.0,41-50,20M-30M,0-0.5M,0-10
S1,Menikah,70617000.0,45,2,0,0,52,0,1280000,14,0,0.0,51-60,70M-80M,1M-1.5M,10-20
S1,Lajang,64849000.0,42,5,0,1,65,0,1336000,19,0,0.2,61-70,60M-70M,1M-1.5M,10-20
S2,Menikah,62694000.0,29,7,0,0,57,2,749000,24,0,0.0,51-60,60M-70M,0.5M-1M,20-30
S3,Menikah,61917000.0,83,5,0,0,48,2,91000,7,0,0.0,41-50,60M-70M,0-0.5M,0-10
S3,Menikah,67472000.0,93,3,0,0,75,1,414000,15,0,0.0,71-80,60M-70M,0-0.5M,10-20
S2,Menikah,21059000.0,40,6,0,0,40,1,44000,9,0,0.0,31-40,20M-30M,0-0.5M,0-10
S2,Menikah,29543000.0,47,7,0,0,54,2,63000,8,0,0.0,51-60,20M-30M,0-0.5M,0-10
S1,Menikah,75903000.0,50,3,0,0,71,1,901000,23,0,0.0,71-80,70M-80M,0.5M-1M,20-30
D3,Bertunangan,34984000.0,40,7,0,0,47,2,38000,6,0,0.0,41-50,30M-40M,0-0.5M,0-10
S3,Lajang,54998000.0,3,4,0,1,66,1,455000,20,0,0.25,61-70,50M-60M,0-0.5M,10-20
S3,Janda,54356000.0,62,8,0,1,73,1,775000,24,0,0.125,71-80,50M-60M,0.5M-1M,20-30
S2,Menikah,34242000.0,25,5,0,0,63,1,15000,4,0,0.0,61-70,30M-40M,0-0.5M,0-10
S1,Menikah,25410000.0,48,4,0,0,49,1,38000,6,0,0.0,41-50,20M-30M,0-0.5M,0-10
S3,Menikah,73356000.0,56,2,0,1,38,0,1512000,22,3,0.5,31-40,70M-80M,1.5M-2M,20-30
S1,Bertunangan,28320000.0,68,8,0,0,72,1,43000,5,0,0.0,71-80,20M-30M,0-0.5M,0-10
S1,Lajang,23763000.0,64,7,0,0,45,1,42000,5,0,0.0,41-50,20M-30M,0-0.5M,0-10
S1,Menikah,72570000.0,67,1,0,0,38,0,1089000,23,0,0.0,31-40,70M-80M,1M-1.5M,20-30
S2,Menikah,34529000.0,94,7,0,0,46,1,162000,9,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Janda,70792000.0,82,3,0,0,71,0,1272000,19,0,0.0,71-80,70M-80M,1M-1.5M,10-20
S1,Menikah,63211000.0,3,2,0,1,40,0,1173000,20,0,0.5,31-40,60M-70M,1M-1.5M,10-20
S2,Menikah,83891000.0,24,1,0,0,48,1,816000,22,0,0.0,41-50,80M-90M,0.5M-1M,20-30
S1,Lajang,36065000.0,54,8,0,0,54,2,74000,9,0,0.0,51-60,30M-40M,0-0.5M,0-10
S1,Menikah,56939000.0,19,3,0,0,46,1,561000,18,0,0.0,41-50,50M-60M,0.5M-1M,10-20
S1,Lajang,80872000.0,60,1,0,0,71,0,1336000,19,0,0.0,71-80,80M-90M,1M-1.5M,10-20
S3,Bertunangan,72335000.0,2,8,0,1,46,0,2092000,23,0,0.125,41-50,70M-80M,2M-2.5M,20-30
S3,Lajang,61798000.0,13,4,0,0,58,0,463000,16,0,0.0,51-60,60M-70M,0-0.5M,10-20
S3,Janda,76842000.0,37,0,0,0,72,0,1130000,17,0,0.0,71-80,70M-80M,1M-1.5M,10-20
S1,Bertunangan,29478000.0,59,6,0,0,46,1,20000,5,0,0.0,41-50,20M-30M,0-0.5M,0-10
S1,Lajang,46998000.0,55,7,0,0,66,1,377000,18,1,0.0,61-70,40M-50M,0-0.5M,10-20
S1,Lajang,96843000.0,60,2,0,1,32,0,1544000,28,1,0.5,31-40,90M-100M,1.5M-2M,20-30
S2,Menikah,70053000.0,38,5,0,0,57,1,1012000,26,0,0.0,51-60,70M-80M,1M-1.5M,20-30
S3,Janda,71670000.0,8,6,0,1,60,0,1766000,15,3,0.16666666666666666,51-60,70M-80M,1.5M-2M,10-20
S1,Menikah,44359000.0,19,3,0,0,44,2,45000,9,0,0.0,41-50,40M-50M,0-0.5M,0-10
S1,Lajang,40887000.0,32,9,0,1,70,2,161000,10,0,0.1111111111111111,61-70,40M-50M,0-0.5M,0-10
S1,Cerai,48877000.0,27,7,0,0,56,1,144000,8,0,0.0,51-60,40M-50M,0-0.5M,0-10
S1,Bertunangan,74485000.0,58,3,0,0,75,0,1734000,26,0,0.0,71-80,70M-80M,1.5M-2M,20-30
S1,Bertunangan,64474000.0,59,5,0,0,50,1,823000,22,0,0.0,41-50,60M-70M,0.5M-1M,20-30
S1,Bertunangan,77226000.0,29,3,0,0,59,1,1138000,28,0,0.0,51-60,70M-80M,1M-1.5M,20-30
S1,Janda,72643000.0,60,2,0,1,73,0,1429000,21,1,0.5,71-80,70M-80M,1M-1.5M,20-30
S2,Bertunangan,85738000.0,41,1,0,0,44,0,1371000,21,2,0.0,41-50,80M-90M,1M-1.5M,20-30
S1,Cerai,55686000.0,27,4,0,0,56,1,982000,16,1,0.0,51-60,50M-60M,0.5M-1M,10-20
S1,Lajang,39062000.0,28,4,0,0,39,1,44000,5,1,0.0,31-40,30M-40M,0-0.5M,0-10
S1,Menikah,40794000.0,18,7,0,0,47,1,434000,16,0,0.0,41-50,40M-50M,0-0.5M,10-20
S1,Menikah,4428000.0,0,1,0,0,53,1,359000,25,0,0.0,51-60,0M-10M,0-0.5M,20-30
D3,Menikah,32632000.0,32,5,0,0,59,0,576000,18,0,0.0,51-60,30M-40M,0.5M-1M,10-20
S3,Lajang,38236000.0,2,7,0,0,54,2,88000,11,0,0.0,51-60,30M-40M,0-0.5M,10-20
S1,Menikah,36781000.0,16,8,0,1,43,1,63000,6,0,0.125,41-50,30M-40M,0-0.5M,0-10
S2,Lajang,31385000.0,56,8,0,1,38,1,27000,4,1,0.125,31-40,30M-40M,0-0.5M,0-10
S1,Menikah,24570000.0,97,9,0,0,38,1,193000,11,0,0.0,31-40,20M-30M,0-0.5M,10-20
S1,Menikah,94642000.0,35,1,0,0,71,0,2211000,21,2,0.0,71-80,90M-100M,2M-2.5M,20-30
S2,Menikah,58646000.0,3,4,0,0,60,1,140000,8,0,0.0,51-60,50M-60M,0-0.5M,0-10
S1,Lajang,53201000.0,49,7,0,0,47,2,415000,22,0,0.0,41-50,50M-60M,0-0.5M,20-30
S1,Menikah,57113000.0,45,7,0,0,44,2,263000,16,0,0.0,41-50,50M-60M,0-0.5M,10-20
S1,Menikah,51373000.0,37,4,0,0,31,0,393000,12,0,0.0,31-40,50M-60M,0-0.5M,10-20
S1,Menikah,23477000.0,39,8,0,0,36,1,147000,10,0,0.0,31-40,20M-30M,0-0.5M,0-10
S1,Menikah,58116000.0,38,2,0,0,66,1,443000,16,0,0.0,61-70,50M-60M,0-0.5M,10-20
S3,Cerai,72968000.0,8,3,0,1,59,0,1958000,19,1,0.3333333333333333,51-60,70M-80M,1.5M-2M,10-20
S2,Menikah,39791000.0,89,7,0,0,51,1,174000,10,0,0.0,51-60,30M-40M,0-0.5M,0-10
S2,Lajang,91712000.0,47,3,0,1,75,0,2217000,27,1,0.3333333333333333,71-80,90M-100M,2M-2.5M,20-30
S1,Lajang,94472000.0,75,5,0,0,64,1,1691000,16,2,0.0,61-70,90M-100M,1.5M-2M,10-20
S1,Bertunangan,13672000.0,86,8,0,0,62,2,25000,6,0,0.0,61-70,10M-20M,0-0.5M,0-10
D3,Menikah,96547000.0,4,2,0,1,42,0,809000,21,3,0.5,41-50,90M-100M,0.5M-1M,20-30
S1,Menikah,79205000.0,73,4,0,1,47,0,895000,16,1,0.25,41-50,70M-80M,0.5M-1M,10-20
S3,Bertunangan,56559000.0,46,4,0,0,47,1,484000,18,0,0.0,41-50,50M-60M,0-0.5M,10-20
S3,Menikah,32644000.0,38,8,0,0,49,1,413000,18,1,0.0,41-50,30M-40M,0-0.5M,10-20
D3,Lajang,67506000.0,73,3,0,0,42,1,331000,12,0,0.0,41-50,60M-70M,0-0.5M,10-20
S1,Lajang,24206000.0,66,6,0,0,52,1,25000,5,0,0.0,51-60,20M-30M,0-0.5M,0-10
S3,Cerai,28420000.0,36,6,0,0,55,1,13000,4,0,0.0,51-60,20M-30M,0-0.5M,0-10
S1,Menikah,22979000.0,29,8,0,1,52,1,115000,10,0,0.125,51-60,20M-30M,0-0.5M,0-10
S1,Lajang,33279000.0,29,3,0,0,56,0,16000,4,0,0.0,51-60,30M-40M,0-0.5M,0-10
S1,Menikah,30368000.0,97,8,0,0,45,1,52000,7,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Menikah,63684000.0,61,5,0,0,52,1,1464000,23,0,0.0,51-60,60M-70M,1M-1.5M,20-30
S1,Cerai,41638000.0,68,8,0,0,58,1,441000,17,1,0.0,51-60,40M-50M,0-0.5M,10-20
S3,Cerai,68805000.0,73,2,0,0,63,1,283000,12,0,0.0,61-70,60M-70M,0-0.5M,10-20
S3,Bertunangan,65814000.0,90,5,0,0,56,1,747000,23,0,0.0,51-60,60M-70M,0.5M-1M,20-30
S1,Cerai,71964000.0,81,3,0,0,64,0,1870000,17,0,0.0,61-70,70M-80M,1.5M-2M,10-20
S1,Lajang,39146000.0,1,8,0,0,36,1,165000,11,0,0.0,31-40,30M-40M,0-0.5M,10-20
S1,Bertunangan,96876000.0,79,2,0,1,45,0,1941000,24,3,0.5,41-50,90M-100M,1.5M-2M,20-30
SMA,Menikah,34445000.0,92,9,0,0,41,0,839000,27,0,0.0,41-50,30M-40M,0.5M-1M,20-30
S1,Lajang,68281000.0,31,5,0,1,64,0,1655000,25,0,0.2,61-70,60M-70M,1.5M-2M,20-30
S1,Menikah,36790000.0,14,9,0,1,39,0,66000,6,0,0.1111111111111111,31-40,30M-40M,0-0.5M,0-10
S1,Bertunangan,27943000.0,89,8,0,0,55,2,37000,8,0,0.0,51-60,20M-30M,0-0.5M,0-10
S1,Cerai,22263000.0,31,6,1,0,71,2,21000,6,0,0.0,71-80,20M-30M,0-0.5M,0-10
S1,Bertunangan,30261000.0,75,8,0,0,50,3,22000,4,0,0.0,41-50,30M-40M,0-0.5M,0-10
S1,Bertunangan,28587000.0,42,6,0,0,44,1,78000,9,0,0.0,41-50,20M-30M,0-0.5M,0-10
